timestamp;lugar;cod_fabrica;cod_venta;descripcion;precio
2025-10-02 10:03:19;Bazar ROM (rcgua outlet);5995;BI6138CO;Jersey 51%Viscosa 24%Nylon 25%Pbt;45000
