timestamp;lugar;cod_fabrica;cod_venta;descripcion;precio
2025-10-14 08:59:32;A01-Vivo Los Trapenses-Paz;106603;BI6578ZM;Blusa Elasticada Vuelo En Mangas Y Escote 100% Lino Made In Italy;32000
2025-10-14 08:59:48;A01-Vivo Los Trapenses-Paz;10028;BI6534MG;Vestido Cuello Ancho Redondo Sin Mangas 100% Lino Made In Italy;50000
