timestamp;lugar;cod_fabrica;cod_venta;descripcion;precio
2025-10-05 15:25:22;CM 1 Marcia;6339;BI6140CO;Jersey 51%Viscosa 24%Nylon 25%Pbt;38000
2025-10-05 15:25:30;CM 1 Marcia;5995;BI6138CO;Jersey 51%Viscosa 24%Nylon 25%Pbt;45000
