timestamp;lugar;cod_fabrica;cod_venta;descripcion;precio
2025-10-02 08:50:06;CM4 Mario;2471;BI6101CO;Jeans;35000
2025-10-02 08:50:32;CM4 Mario;2470;BI6100CO;Jeans;35000
2025-10-02 08:50:51;CM4 Mario;28053;BI6122CO;Jersey 55%Modal 45%Acrilico;19000
