timestamp;lugar;cod_fabrica;cod_venta;descripcion;precio
2025-10-07 17:50:26;Bazar Paseo Los Domincos;10072;BI6587BL;Pantalon Lazo Bolsillo Laterales100% Lino Made In Italy;42000
