timestamp;lugar;cod_fabrica;cod_venta;descripcion;precio
2026-01-08 21:49:15;B04-Vende Mario;100280;BI6543BL;Vestido Cuello Ancho Redondo Mangas 3/4 100% Lino Made In Italy;52000
2026-01-08 21:49:27;B04-Vende Mario;10035;BI6567NG;Vestido Largo Escote V Manga Corta Lino 100%Lino Made In Italy;50000
2026-01-08 21:50:03;B04-Vende Mario;10075;BI6596BL;Pantalon Pata Ancha 100% Lino Made In Italy;44000
