timestamp;lugar;cod_fabrica;cod_venta;descripcion;precio
2025-10-18 20:48:17;A07-Bazar Cenco La Dhesa;10040;BI6568BL;Short Bolsillo Laterales Pretina 100%Lino Made In Italy;32000
