timestamp;lugar;cod_fabrica;cod_venta;descripcion;precio
2025-10-17 19:27:35;B04-Vende Mario;10035;BI6567NG;Vestido Largo Escote V Manga Corta Lino 100%Lino Made In Italy;50000
2025-10-17 19:27:41;B04-Vende Mario;10035;BI6567MG;Vestido Largo Escote V Manga Corta Lino 100%Lino Made In Italy;50000
2025-10-17 19:27:49;B04-Vende Mario;12832;BI6564CL;Falda Pretina Ancha Lino 100% Lino Made In Italy;44000
2025-10-17 19:28:57;B04-Vende Mario;89040;BI6501BL;Camisa 100% Lino Made In Italy;40000
