timestamp;lugar;cod_fabrica;cod_venta;descripcion;precio
2025-10-18 18:48:12;A03-Patio Santa Teresa-MaríaJ;12468;BI6542BL;Blusa Cuello Bobo Amarra Delantera Vuelo En Mangas 100% Lino Made In Italy;32000
2025-10-18 18:48:32;A03-Patio Santa Teresa-MaríaJ;10835;BI6586BL;Blusa Amarra Delantera Manga 3/4 100% Lino Made In Italy;32000
